CustomerID,TotalSpend,AvgSpend,SpendStd,TotalQuantity,AvgQuantity,TransactionCount,anomaly,risk_score
12434.0,806.14,16.122799999999998,8.336415331029794,394,7.88,50,1,97.51467796524449
12435.0,7829.89,217.49694444444447,118.22086735838245,2055,57.083333333333336,36,1,52.58573206861157
12436.0,509.01,31.813125,18.84557161731459,211,13.1875,16,1,97.18292936989896
12437.0,4951.41,24.88145728643216,18.247716430729014,2922,14.683417085427136,199,1,84.05373519094168
12438.0,2906.85,29.66173469387755,40.54791789245686,1180,12.040816326530612,98,1,89.28920980153595
12441.0,173.55,15.77727272727273,4.004083143265363,121,11.0,11,1,98.44900670460568
12442.0,172.06,14.338333333333333,8.012192791822558,182,15.166666666666666,12,1,98.03311947320854
12444.0,5005.46,28.440113636363638,36.38456452930298,1153,6.551136363636363,176,1,81.91352683287828
12445.0,133.4,33.35,16.22621335986927,62,15.5,4,1,95.81211467007064
12446.0,1002.3100000000001,17.584385964912283,6.119333243775087,351,6.157894736842105,57,1,97.05939388106701
12447.0,476.49,18.326538461538462,7.176101973805942,190,7.3076923076923075,26,1,99.13921044942728
12448.0,449.45,20.429545454545455,19.12305152907218,243,11.045454545454545,22,1,98.54881348252307
12449.0,4067.29,21.294712041884818,17.994325824835112,1553,8.13089005235602,191,1,88.00055805474892
12450.0,197.88,24.735,18.193495698031363,128,16.0,8,1,97.0163289480636
12451.0,9035.52,25.524067796610172,21.135579050968854,6575,18.573446327683616,354,1,63.24721279824546
12452.0,430.57,19.571363636363635,16.023037669155816,185,8.409090909090908,22,1,99.09828455536626
12453.0,707.09,16.443953488372095,5.037722056802528,473,11.0,43,1,97.41424072358664
12454.0,3528.34,235.22266666666667,104.4952025875328,1006,67.06666666666666,15,1,56.337959358482095
12455.0,2466.86,27.409555555555556,23.523037711380642,2089,23.211111111111112,90,1,88.26447011534239
12456.0,3181.04,25.44832,34.238720340309676,1633,13.064,125,1,88.14498784555185
12457.0,2363.23,38.11661290322581,46.29048069629005,843,13.596774193548388,62,1,89.05731796275016
12458.0,947.4,24.931578947368422,18.02832329094384,506,13.31578947368421,38,1,97.13274961781038
12461.0,826.88,23.62514285714286,32.83688746905623,287,8.2,35,1,95.40723598514178
12462.0,1189.59,19.186935483870965,21.327398878292733,536,8.64516129032258,62,1,96.92210401479295
12463.0,1344.78,16.202168674698793,7.328468719731287,776,9.349397590361447,83,1,97.08567518210474
12464.0,1212.05,41.79482758620689,26.566101335118468,112,3.8620689655172415,29,1,90.04510382426344
12465.0,742.1899999999999,15.79127659574468,6.353031668294546,479,10.191489361702128,47,1,97.94441553572184
12468.0,729.5400000000001,19.19842105263158,11.894366717135766,366,9.631578947368421,38,1,99.43022421247282
12471.0,19824.05,43.09576086956522,76.19169714190105,8212,17.85217391304348,460,1,41.35056641434079
12472.0,6572.11,19.386755162241887,15.530018825041692,4148,12.23598820058997,339,1,73.08608606546277
12473.0,3938.5499999999997,23.443749999999998,53.242991326316854,2439,14.517857142857142,168,1,82.1405206574458
12474.0,7375.79,17.395731132075472,10.212934432582509,4847,11.431603773584905,424,1,64.3851598364219
12475.0,723.38,20.093888888888888,10.979105942725358,535,14.86111111111111,36,1,97.80835716603352
12476.0,6816.42,29.255021459227468,26.005650763997817,2408,10.334763948497853,233,1,79.08702619991884
12477.0,13219.74,44.065799999999996,48.76364839072834,3653,12.176666666666666,300,1,61.42592887781535
12478.0,680.99,18.91638888888889,20.812875568850277,236,6.555555555555555,36,1,98.02422359871763
12479.0,527.2,17.006451612903227,9.067401152254927,385,12.419354838709678,31,1,99.38899047435629
12480.0,3281.63,21.309285714285714,28.908123428200177,1707,11.084415584415584,154,1,89.41451598085663
12481.0,5596.32,25.789493087557602,20.611551737305664,3304,15.225806451612904,217,1,81.68610793887319
12483.0,2484.98,33.133066666666664,31.407259488477756,1110,14.8,75,1,92.12900168129403
12484.0,4541.72,13.126358381502891,17.15008436296153,2191,6.332369942196531,346,1,80.62833900791411
12488.0,1298.66,23.612000000000002,16.826931830099472,529,9.618181818181819,55,1,96.827443697867
12489.0,334.93,22.328666666666667,8.673208227200645,105,7.0,15,1,98.16184200852129
12490.0,5417.93,22.114,17.133910877765565,3064,12.506122448979593,245,1,82.82493428282913
12491.0,460.40000000000003,17.70769230769231,9.367493712916943,260,10.0,26,1,99.73069370221424
12492.0,263.21000000000004,13.160500000000003,5.372805280200221,192,9.6,20,1,98.46728187495816
12493.0,433.74,19.715454545454545,5.7762227955256185,207,9.409090909090908,22,1,98.81245349065053
12494.0,1246.1000000000001,16.183116883116885,7.523139437715911,707,9.181818181818182,77,1,96.84579415100745
12497.0,1043.1,74.50714285714285,44.84968852109857,1236,88.28571428571429,14,1,71.19159029497276
12498.0,403.70000000000005,17.55217391304348,6.960856110175046,159,6.913043478260869,23,1,98.89877373433673
12500.0,4257.82,69.80032786885245,96.51899053152205,2678,43.90163934426229,61,1,70.14525520467627
12501.0,2169.39,14.559664429530201,11.642558487285982,1783,11.966442953020135,149,1,94.13503904779665
12502.0,3723.87,25.332448979591835,29.728509806771058,820,5.578231292517007,147,1,87.18860385148068
12504.0,482.04999999999995,53.5611111111111,46.544862617813266,90,10.0,9,1,91.2835791823114
12506.0,73.5,3.1956521739130435,2.086586656124731,23,1.0,23,1,91.1567878951819
12507.0,1304.81,62.13380952380952,54.53008953561239,894,42.57142857142857,21,1,82.10279883487158
12508.0,398.27,5.772028985507246,4.446343368666961,272,3.9420289855072466,69,1,96.38625738973798
12509.0,176.5,25.214285714285715,18.9161684431977,55,7.857142857142857,7,1,96.12655370645247
12510.0,982.5699999999999,29.774848484848484,32.124828805109225,353,10.696969696969697,33,1,95.29685517556035
12512.0,138.03,4.059705882352941,2.871632927177357,99,2.911764705882353,34,1,95.66857801606376
12513.0,612.29,17.494,9.986948600695868,462,13.2,35,1,99.1766572815046
12514.0,1017.68,19.954509803921567,10.635650297696987,440,8.627450980392156,51,1,97.78880458187167
12515.0,383.7,23.98125,22.111873695671594,131,8.1875,16,1,97.61411883572566
12516.0,1312.06,50.46384615384615,32.54597290933833,875,33.65384615384615,26,1,87.50807099932813
12517.0,2502.84,8.812816901408452,8.341167975955502,1371,4.827464788732394,284,1,87.5158324631896
12518.0,2056.89,16.58782258064516,8.975297314683546,1318,10.629032258064516,124,1,95.02965909082266
12519.0,340.84,18.935555555555553,10.909873683542338,183,10.166666666666666,18,1,99.65793052404214
12520.0,2634.26,17.330657894736845,11.726679982218656,1439,9.467105263157896,152,1,93.90645354788431
12521.0,599.68,15.781052631578946,8.921051867890215,309,8.131578947368421,38,1,99.41868246038091
12522.0,192.72,16.06,4.292248827829067,194,16.166666666666668,12,1,97.16518428388883
12523.0,1789.77,16.884622641509434,5.421290511365846,865,8.160377358490566,106,1,94.21610124170827
12524.0,4485.72,31.150833333333335,33.07600885140862,3699,25.6875,144,1,76.72606519489975
12526.0,1316.66,18.54450704225352,8.519842518452757,632,8.901408450704226,71,1,96.97769394886613
12527.0,348.71000000000004,19.37277777777778,13.665484131048844,234,13.0,18,1,99.90789085082162
12528.0,1933.48,21.01608695652174,12.022408286335333,756,8.217391304347826,92,1,96.33951963175207
12530.0,1662.28,25.186060606060607,19.07785642520893,913,13.833333333333334,66,1,95.21295548248739
12531.0,125.22,7.365882352941177,6.801954736345584,45,2.6470588235294117,17,1,96.35518358191852
12532.0,349.83000000000004,21.864375000000003,9.539831562978458,153,9.5625,16,1,98.91359110591667
12534.0,1089.18,17.28857142857143,13.107948691309758,651,10.333333333333334,63,1,97.15908422129391
12535.0,716.35,21.069117647058825,8.9240907753988,219,6.4411764705882355,34,1,98.29039506864865
12536.0,12601.830000000002,48.282873563218395,362.18342853366886,2803,10.739463601532567,261,1,46.32201457115504
12538.0,363.95,17.33095238095238,7.189807997966221,191,9.095238095238095,21,1,99.58672243063242
12539.0,5568.35,20.396886446886448,17.993077023812585,2067,7.571428571428571,273,1,82.47234048907166
12540.0,13400.24,28.03397489539749,29.064644578260108,6685,13.985355648535565,478,1,54.05128915519653
12541.0,981.18,18.868846153846153,12.460669363861442,680,13.076923076923077,52,1,97.28991485901189
12544.0,372.7,19.61578947368421,10.293882927787461,136,7.157894736842105,19,1,99.20012323739418
12545.0,1000.39,20.0078,14.49607340078051,523,10.46,50,1,97.89559469771991
12546.0,1161.5,16.833333333333332,10.423762822155396,633,9.173913043478262,69,1,97.26140880788219
12547.0,207.79999999999998,25.974999999999998,4.709185552877331,134,16.75,8,1,96.05979178255892
12548.0,95.19999999999999,19.04,5.1154667431232514,49,9.8,5,1,96.22534665056712
12550.0,964.83,16.92684210526316,17.690194838414094,569,9.982456140350877,57,1,96.8804255361152
12551.0,168.0,16.8,3.1989581637360205,100,10.0,10,1,97.59782146022877
12552.0,437.82,21.891,23.762512249782276,88,4.4,20,1,95.71356254246624
12553.0,3692.28,19.33130890052356,11.880807825798376,1965,10.287958115183246,191,1,89.44282122625225
12556.0,603.71,4.989338842975207,3.850827992249889,358,2.958677685950413,121,1,94.86716897113729
12557.0,11990.960000000001,363.36242424242425,446.19750586925,4384,132.84848484848484,33,-1,26.83101994403142
12558.0,269.96,24.54181818181818,22.013082391242627,196,17.818181818181817,11,1,96.07153616956421
12559.0,561.71,26.74809523809524,24.540081014342153,283,13.476190476190476,21,1,96.89889713192473
12560.0,2134.01,20.323904761904764,17.180256921113195,1110,10.571428571428571,105,1,95.49263914337473
12561.0,238.85,14.928125,4.683017857108812,177,11.0625,16,1,98.25123419193658
12562.0,3781.7400000000002,22.510357142857146,19.084931131101076,1779,10.589285714285714,168,1,89.53711814988743
12564.0,456.9,21.757142857142856,8.372563611497462,133,6.333333333333333,21,1,98.0565474453377
12565.0,145.92,16.21333333333333,4.985759721446672,80,8.88888888888889,9,1,98.44500572788925
12566.0,351.65,18.507894736842104,9.859135965605915,265,13.947368421052632,19,1,99.49128515382144
12567.0,9401.28,21.079103139013455,17.3024339679799,4305,9.652466367713005,446,1,64.56809180320113
12569.0,4124.69,21.939840425531912,14.513757164608462,1801,9.579787234042554,188,1,88.49564237768888
12571.0,519.61,15.28264705882353,6.172507623041566,523,15.382352941176471,34,1,97.1196885882299
12572.0,1020.42,17.006999999999998,11.707049057175709,452,7.533333333333333,60,1,97.63535257965653
12573.0,160.54000000000002,5.733571428571429,7.948758213888326,84,3.0,28,1,96.85019144926787
12574.0,218.45,19.85909090909091,6.252552206172219,61,5.545454545454546,11,1,97.60140240049896
12576.0,1315.83,14.952613636363635,4.8565089619276085,967,10.988636363636363,88,1,94.75789777323813
12577.0,657.8,4.474829931972788,5.486704022682708,472,3.2108843537414966,147,1,94.14589141497353
12578.0,2794.51,24.51324561403509,25.465203831639116,1196,10.491228070175438,114,1,92.54756318404391
12579.0,440.42,15.18689655172414,8.532003659938384,285,9.827586206896552,29,1,99.08828061116046
12580.0,415.7,17.320833333333333,6.165258848310156,238,9.916666666666666,24,1,99.03456933188876
12581.0,197.71,13.180666666666667,3.7756219292165567,161,10.733333333333333,15,1,98.1681809630994
12582.0,511.36,23.243636363636366,22.969411242211955,300,13.636363636363637,22,1,97.37767174186385
12583.0,7281.38,29.47927125506073,22.17591686712561,5060,20.48582995951417,247,1,69.9917703525746
12584.0,2338.15,24.355729166666666,16.30945833072536,416,4.333333333333333,96,1,93.28230880177554
12585.0,2040.1,23.44942528735632,22.168976141315973,1279,14.701149425287356,87,1,94.60652227898593
12586.0,196.94000000000003,17.903636363636366,8.664634178922125,79,7.181818181818182,11,1,98.33276652203867
12587.0,144.0,36.0,10.161364737737413,51,12.75,4,1,95.87325259435953
12588.0,214.89999999999998,21.49,9.00508498325005,53,5.3,10,1,97.17013721690657
12589.0,646.68,18.47657142857143,10.452372920244741,306,8.742857142857142,35,1,99.63863202132401
12590.0,9864.26,145.06264705882353,92.92868335397539,4283,62.98529411764706,68,1,51.7156527449437
12591.0,452.84999999999997,17.41730769230769,14.520936211606278,228,8.76923076923077,26,1,99.38071106388331
12592.0,437.6,24.311111111111114,7.501755785766493,290,16.11111111111111,18,1,96.92395030856069
12593.0,418.09999999999997,19.909523809523808,7.060304863241017,206,9.80952380952381,21,1,99.06309935615343
12594.0,3338.2200000000003,28.290000000000003,15.06336201562172,1777,15.059322033898304,118,1,90.26528735131487
12596.0,618.27,22.898888888888887,22.139078629520753,474,17.555555555555557,27,1,95.23926850441427
12597.0,3811.22,18.50106796116505,24.5527987143534,2236,10.854368932038835,206,1,88.00889397405226
12598.0,3023.08,22.902121212121212,14.75940533516818,1964,14.878787878787879,132,1,90.91534888571691
12599.0,1032.58,16.654516129032256,9.57112266697554,956,15.419354838709678,62,1,95.98927678013366
12600.0,2599.04,40.61,40.75933722999641,774,12.09375,64,1,89.82059985296908
12601.0,577.0600000000001,20.609285714285715,13.235267960620142,245,8.75,28,1,99.02099428120033
12602.0,153.12,12.76,4.742312439383055,162,13.5,12,1,97.85486266945327
12603.0,739.1999999999999,369.59999999999997,344.5024237940859,63,31.5,2,1,43.89605397717066
12604.0,254.18,15.88625,6.328255025413142,201,12.5625,16,1,98.97164072784935
12607.0,1579.51,15.63871287128713,5.979403091173288,1228,12.158415841584159,101,1,94.90967916732029
12609.0,1126.85,18.78083333333333,11.517063728264421,648,10.8,60,1,97.43586131580632
12610.0,2099.54,19.80698113207547,18.07965561038475,1049,9.89622641509434,106,1,95.41864993577576
12611.0,1193.32,18.35876923076923,16.957082637840106,846,13.015384615384615,65,1,96.25236180073058
12612.0,704.0400000000001,37.054736842105264,16.82652448712418,262,13.789473684210526,19,1,96.7166277270437
12613.0,3344.38,21.858692810457516,14.444812522366968,1644,10.745098039215685,153,1,91.72988584064643
12614.0,315.6,15.780000000000001,2.840700432528643,76,3.8,20,1,96.67385345327185
12615.0,2291.19,21.820857142857143,18.75354551679627,1376,13.104761904761904,105,1,94.29842303054797
12616.0,713.3,22.290625,14.658441570446485,284,8.875,32,1,99.24529890996982
12617.0,355.53,8.465,7.629709980742645,213,5.071428571428571,42,1,98.22376311566425
12618.0,177.31,16.11909090909091,8.46423706490485,96,8.727272727272727,11,1,98.67945574629564
12619.0,3641.24,40.45822222222222,52.29322901961952,3378,37.53333333333333,90,1,74.37621570321222
12620.0,1339.41,14.558804347826088,7.175569027080603,1181,12.83695652173913,92,1,95.35681766845146
12621.0,13689.67,29.31406852248394,38.81796118358395,7440,15.931477516059957,467,1,51.765282938606724
12622.0,180.1,16.37272727272727,4.623276091494193,69,6.2727272727272725,11,1,98.16619643485703
12623.0,305.1,16.950000000000003,8.66373442100155,191,10.61111111111111,18,1,98.97910996957063
12624.0,641.13,16.87184210526316,7.714713164962045,355,9.342105263157896,38,1,99.39016693616047
12625.0,2683.82,31.207209302325584,33.26730738060531,1612,18.74418604651163,86,1,90.48512729773451
12626.0,6620.48,22.51863945578231,20.06456022399176,3453,11.744897959183673,294,1,76.97730011469675
12627.0,4478.53,19.47186956521739,11.934482442148543,2752,11.965217391304348,230,1,84.92920041144507
12628.0,786.46,19.181951219512197,7.599360900599535,448,10.926829268292684,41,1,98.93667344344227
12630.0,1270.88,19.8575,18.883951614305428,548,8.5625,64,1,96.53861039755947
12631.0,640.5,20.661290322580644,26.501484202705264,236,7.612903225806452,31,1,96.91568860132371
12633.0,2163.98,21.425544554455445,30.181442757934796,1162,11.504950495049505,101,1,94.35525396221891
12635.0,1689.18,16.724554455445546,13.112677188488433,1172,11.603960396039604,101,1,96.99311829670405
12637.0,6021.9,15.440769230769229,13.096385023818971,3002,7.697435897435898,390,1,74.920197529625
12638.0,671.69,17.222820512820515,23.999062256758673,577,14.794871794871796,39,1,96.691723257246
12639.0,486.1,22.095454545454547,22.57095114295885,201,9.136363636363637,22,1,98.14585534908402
12640.0,1174.58,22.16188679245283,15.644463146454843,311,5.867924528301887,53,1,96.38397869873572
12641.0,185.9,18.59,8.260037664697554,72,7.2,10,1,98.19468302702646
12642.0,1013.26,21.558723404255318,17.588552924759018,552,11.74468085106383,47,1,97.00063731802682
12643.0,3344.64,139.35999999999999,178.85244586335503,1808,75.33333333333333,24,1,53.31261445965343
12644.0,477.91,15.416451612903227,5.560847386497311,325,10.483870967741936,31,1,98.36629616040176
12645.0,1775.18,24.31753424657534,14.852057824200465,1084,14.849315068493151,73,1,95.64175149379149
12646.0,1346.97,29.932666666666666,17.70379111941846,897,19.933333333333334,45,1,93.06092128760955
12647.0,3722.82,30.76710743801653,29.12468444573024,1431,11.826446280991735,121,1,89.20923277020101
12648.0,318.05,15.145238095238096,8.957338119691373,160,7.619047619047619,21,1,99.25412773211487
12649.0,623.51,20.113225806451613,14.348826522773395,586,18.903225806451612,31,1,96.59543984847132
12650.0,314.44,15.722,23.94229545342191,254,12.7,20,1,98.49888944335432
12651.0,114.0,12.666666666666666,3.9044045640788823,78,8.666666666666666,9,1,98.35340789757385
12652.0,919.98,19.16625,17.011660034448713,505,10.520833333333334,48,1,97.28068434047772
12653.0,2209.85,51.391860465116274,62.69382183641587,919,21.372093023255815,43,1,84.76849019854566
12654.0,601.98,15.841578947368422,4.3682877629667844,264,6.947368421052632,38,1,98.34972269986966
12656.0,4051.17,32.152142857142856,32.48421949457042,1723,13.674603174603174,126,1,87.34923501145434
12657.0,1643.18,34.961276595744685,30.52879756792872,1044,22.21276595744681,47,1,90.51264088085642
12658.0,686.05,19.056944444444444,8.707792838091127,320,8.88888888888889,36,1,99.21166390276606
12659.0,91.68,18.336000000000002,5.585738984234764,105,21.0,5,1,93.91962374816913
12660.0,245.1,18.853846153846153,2.855510866323627,127,9.76923076923077,13,1,97.64078585670832
12662.0,3849.78,16.73817391304348,7.065240961115043,2058,8.947826086956521,230,1,86.27662402103142
12664.0,4881.88,131.94270270270272,98.81014131062572,1203,32.513513513513516,37,1,65.36086978048922
12665.0,63.0,21.0,7.937253933193772,37,12.333333333333334,3,1,96.10405407055507
12667.0,620.13,18.791818181818183,26.117632029740165,395,11.969696969696969,33,1,97.45233458576637
12668.0,3807.15,23.64689440993789,28.11642049666051,1634,10.149068322981366,161,1,88.79104294241908
12669.0,2744.0299999999997,27.168613861386135,112.08461237859281,1115,11.03960396039604,101,1,75.41994852505181
12670.0,2996.05,32.56576086956522,19.389599298417107,1397,15.184782608695652,92,1,91.36198134001481
12672.0,225.89999999999998,22.589999999999996,12.750529400773914,78,7.8,10,1,98.47772360441489
12673.0,610.52,14.536190476190475,10.091602631403546,351,8.357142857142858,42,1,98.94683642181793
12674.0,1970.6,23.742168674698792,19.10951263869058,1133,13.650602409638553,83,1,95.3798962074996
12676.0,1331.39,29.586444444444446,22.285103682990044,670,14.88888888888889,45,1,94.39763650022712
12678.0,17628.46,106.83915151515151,155.71285285941283,10923,66.2,165,-1,36.93591946834861
12679.0,1113.02,23.187916666666666,17.121998660219766,554,11.541666666666666,48,1,96.72567123173765
12680.0,862.81,16.592499999999998,5.7386538952451005,443,8.51923076923077,52,1,97.6791176745448
12681.0,13787.54,21.610564263322885,18.867566274905084,7536,11.81191222570533,638,1,49.87766281151893
12682.0,12288.22,23.406133333333333,24.98317287324109,5575,10.619047619047619,525,1,57.87627052053982
12683.0,8476.57,24.641191860465117,25.063034923300503,4987,14.497093023255815,344,1,66.76336657812682
12684.0,2283.63,21.748857142857144,14.463138910445998,1985,18.904761904761905,105,1,91.4681533238219
12685.0,2863.08,18.236178343949042,11.391930034753,1523,9.700636942675159,157,1,93.13951509546288
12686.0,89.14,12.734285714285715,3.9516868007761663,107,15.285714285714286,7,1,95.90586880436074
12688.0,4873.8099999999995,28.501812865497072,25.909800727775,3028,17.707602339181285,171,1,81.43516746982675
12689.0,1247.61,17.327916666666667,10.35102443559077,628,8.722222222222221,72,1,97.2895697546435
12690.0,389.01,24.313125,13.081858542144028,106,6.625,16,1,97.72440738126986
12691.0,1035.8,32.36875,33.14135354079747,394,12.3125,32,1,94.66367271962919
12693.0,855.91,21.946410256410257,14.246854036331097,255,6.538461538461538,39,1,97.69797992006993
12694.0,869.67,23.504594594594593,15.910949513288465,509,13.756756756756756,37,1,98.19145584103399
12695.0,582.1,21.55925925925926,14.370884541569545,220,8.148148148148149,27,1,98.98448486652252
12697.0,957.59,23.355853658536585,17.548235947754087,508,12.390243902439025,41,1,97.32088870510769
12700.0,4939.99,18.432798507462685,14.368521722278645,2967,11.07089552238806,268,1,82.91828880791961
12701.0,797.71,15.051132075471699,6.863147029992694,678,12.79245283018868,53,1,97.29688987206846
12702.0,219.0,18.25,2.744333003912543,53,4.416666666666667,12,1,95.73802643485097
12703.0,283.55,13.502380952380953,5.230737906607351,164,7.809523809523809,21,1,98.47456453482862
12704.0,2340.84,26.600454545454546,27.9173469702975,1006,11.431818181818182,88,1,93.83830017526921
12705.0,6868.29,20.56374251497006,16.373694993901722,3997,11.967065868263473,334,1,74.00680713194106
12707.0,603.42,18.285454545454545,14.285712725243423,256,7.757575757575758,33,1,99.09521381612339
12708.0,2712.91,17.27968152866242,7.207940993062048,1307,8.32484076433121,157,1,93.34677834598162
